Fecha,Ventas,NumTransacc,NumPedidos,NumClientes,UnidadesVendidas,EsFinDeSemana,Trimestre,SemanaMes,DiaAnio,SemanaAnio,Ventas_Lag1,Ventas_Lag7,Ventas_Media_7d,Ventas_Media_30d,Es_Navidad,Dias_para_Navidad,DiaSemana_sin,DiaSemana_cos,Mes_sin,Mes_cos,Prod_20724,Prod_20725,Prod_21212,Prod_21977,Prod_22086,Prod_22178,Prod_22197,Prod_22492,Prod_22834,Prod_23084,Prod_23203,Prod_23307,Prod_47566,Prod_71459,Prod_84077,Prod_84755,Prod_84879,Prod_85099B,Prod_85123A,Prod_Otros,Prod_Sin_Actividad
2011-06-14,31526.68,1568.0,57.0,42.0,12347.0,0,2,2,165,24,19249.3,30860.07,22116.818571428572,21024.931666666664,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-06-15,41594.54,1629.0,59.0,42.0,24543.0,0,2,3,166,24,31526.68,38804.18,22515.441428571427,21163.085333333333,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-16,28936.94,1483.0,83.0,74.0,16763.0,0,2,3,167,24,41594.54,31903.14,22091.69857142857,20575.911000000004,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-17,19528.34,932.0,52.0,35.0,10238.0,0,2,3,168,24,28936.94,22032.94,21733.89857142857,20174.959,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-18,0.0,0.0,0.0,0.0,0.0,1,2,3,169,24,19528.34,0.0,21733.89857142857,19093.523999999998,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-19,21154.44,1145.0,60.0,57.0,13954.0,1,2,3,170,24,0.0,11301.49,23141.462857142855,19013.42133333333,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-20,28214.38,1947.0,73.0,49.0,14290.0,0,2,3,171,25,21154.44,19249.3,24422.18857142857,19953.900666666665,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-06-21,21318.01,1436.0,55.0,45.0,12347.0,0,2,3,172,25,28214.38,31526.68,22963.807142857142,19911.422666666665,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-22,18758.2,995.0,58.0,54.0,12726.0,0,2,4,173,25,21318.01,41594.54,19701.472857142857,19645.414333333334,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-23,23593.3,1917.0,72.0,64.0,14135.0,0,2,4,174,25,18758.2,28936.94,18938.09571428571,19595.001666666663,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-06-24,18081.9,1010.0,50.0,40.0,9943.0,0,2,4,175,25,23593.3,19528.34,18731.46142857143,19487.637333333332,0,0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-25,0.0,0.0,0.0,0.0,0.0,1,2,4,176,25,18081.9,0.0,18731.46142857143,18642.691333333332,0,0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-06-26,5863.24,652.0,26.0,24.0,3740.0,1,2,4,177,25,0.0,21154.44,16547.004285714287,18060.965,0,0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-27,15424.48,1137.0,45.0,31.0,9185.0,0,2,4,178,26,5863.24,28214.38,14719.875714285712,18575.11433333333,0,0,0.0,1.0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-28,28847.61,939.0,53.0,40.0,16495.0,0,2,4,179,26,15424.48,21318.01,15795.532857142856,19310.642666666663,0,0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-29,20492.64,1310.0,42.0,36.0,11630.0,0,2,5,180,26,28847.61,18758.2,16043.31,19993.730666666663,0,0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-06-30,26908.73,1594.0,70.0,55.0,14635.0,0,2,5,181,26,20492.64,23593.3,16516.942857142854,20234.737666666664,0,0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,12121.3,946.0,48.0,35.0,7565.0,0,3,1,182,26,26908.73,18081.9,15665.42857142857,20051.324666666667,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-02,0.0,0.0,0.0,0.0,0.0,1,3,1,183,26,12121.3,0.0,15665.42857142857,19059.034666666666,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-03,5687.74,577.0,25.0,24.0,3071.0,1,3,1,184,26,0.0,5863.24,15640.357142857143,18742.56266666667,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-04,31186.47,2160.0,50.0,30.0,13273.0,0,3,1,185,27,5687.74,15424.48,17892.07,19782.111666666668,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-05,34401.29,2155.0,73.0,58.0,17079.0,0,3,1,186,27,31186.47,28847.61,18685.452857142856,20140.536,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-06,23809.87,1776.0,70.0,61.0,16078.0,0,3,1,187,27,34401.29,20492.64,19159.342857142856,20386.707333333332,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-07,28337.34,1884.0,76.0,67.0,16484.0,0,3,1,188,27,23809.87,26908.73,19363.43,20302.61633333333,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-08,23987.65,1553.0,64.0,42.0,12280.0,0,3,2,189,27,28337.34,12121.3,21058.622857142855,19808.732,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-09,0.0,0.0,0.0,0.0,0.0,1,3,2,190,27,23987.65,0.0,21058.622857142855,18745.293999999998,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-10,5648.3,798.0,24.0,20.0,4026.0,1,3,2,191,27,0.0,5687.74,21052.988571428574,18199.139333333336,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-11,20841.45,1473.0,52.0,43.0,13366.0,0,3,2,192,28,5648.3,31186.47,19575.128571428573,18893.854333333333,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-12,22020.44,1630.0,53.0,41.0,11713.0,0,3,2,193,28,20841.45,34401.29,17806.435714285715,19251.15266666667,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-07-13,19735.96,1584.0,58.0,49.0,13769.0,0,3,2,194,28,22020.44,23809.87,17224.448571428573,19267.374666666667,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-14,29302.76,1633.0,70.0,61.0,16021.0,0,3,2,195,28,19735.96,28337.34,17362.365714285716,19193.244000000002,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-15,12803.95,1095.0,40.0,33.0,6993.0,0,3,3,196,28,29302.76,23987.65,15764.694285714286,18233.557666666668,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-16,0.0,0.0,0.0,0.0,0.0,1,3,3,197,28,12803.95,0.0,15764.694285714286,17268.993,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-17,16514.53,1220.0,51.0,45.0,9999.0,1,3,3,198,28,0.0,5648.3,17317.012857142858,17168.532666666666,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-07-18,26640.35,2121.0,57.0,44.0,14773.0,0,3,3,199,29,16514.53,20841.45,18145.42714285714,18056.54433333333,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-19,45547.56,1556.0,65.0,57.0,22982.0,0,3,3,200,29,26640.35,22020.44,21506.444285714282,18869.64833333333,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-20,28876.27,1971.0,56.0,46.0,15985.0,0,3,3,201,29,45547.56,19735.96,22812.202857142856,18891.711333333333,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-21,29641.49,1459.0,76.0,59.0,18731.0,0,3,3,202,29,28876.27,29302.76,22860.592857142856,19169.160666666667,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-22,19161.42,1268.0,43.0,34.0,10138.0,0,3,4,203,29,29641.49,12803.95,23768.802857142855,19182.601333333336,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-23,0.0,0.0,0.0,0.0,0.0,1,3,4,204,29,19161.42,0.0,23768.802857142855,18396.158,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-24,23263.82,1105.0,58.0,53.0,13719.0,1,3,4,205,29,0.0,16514.53,24732.987142857142,18568.888666666662,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-25,24448.03,1915.0,58.0,49.0,14882.0,0,3,4,206,30,23263.82,26640.35,24419.79857142857,19383.822999999997,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-26,20278.85,1216.0,51.0,43.0,12580.0,0,3,4,207,30,24448.03,45547.56,20809.98285714286,19864.34333333333,0,0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-27,22905.69,1210.0,48.0,39.0,13090.0,0,3,4,208,30,20278.85,28876.27,19957.042857142857,20113.717,0,0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-07-28,38914.34,1489.0,80.0,68.0,21980.0,0,3,4,209,30,22905.69,29641.49,21281.735714285714,20449.274666666668,0,0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-07-29,17938.72,1112.0,64.0,57.0,11035.0,0,3,5,210,30,38914.34,19161.42,21107.064285714285,20364.143999999997,0,0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-07-30,0.0,0.0,0.0,0.0,0.0,1,3,5,211,30,17938.72,0.0,21107.064285714285,19467.18633333333,0,0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-07-31,23770.49,1250.0,42.0,37.0,13708.0,1,3,5,212,30,0.0,23263.82,21179.445714285714,19855.49266666667,0,0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,19179.14,1179.0,39.0,34.0,10325.0,0,3,1,213,31,23770.49,24448.03,20426.74714285714,20494.797333333336,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-02,23813.38,1320.0,44.0,39.0,13481.0,0,3,1,214,31,19179.14,20278.85,20931.679999999997,21098.98533333333,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-03,25797.89,1501.0,64.0,59.0,15077.0,0,3,1,215,31,23813.38,22905.69,21344.851428571426,20919.365999999998,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-04,42980.38,1769.0,82.0,76.0,27085.0,0,3,1,216,31,25797.89,38914.34,21925.714285714286,21205.335666666666,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-08-05,19994.19,1411.0,55.0,47.0,12027.0,0,3,1,217,31,42980.38,17938.72,22219.352857142858,21078.14633333333,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-06,0.0,0.0,0.0,0.0,0.0,1,3,1,218,31,19994.19,0.0,22219.352857142858,20133.568333333333,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-07,7291.1,522.0,30.0,28.0,4883.0,1,3,1,219,31,0.0,23770.49,19865.15428571429,19577.016666666663,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-08,20893.57,1442.0,39.0,37.0,11760.0,0,3,2,220,32,7291.1,19179.14,20110.07285714286,20273.468999999997,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-09,23183.49,1081.0,40.0,37.0,13774.0,0,3,2,221,32,20893.57,23813.38,20020.088571428572,20857.975333333332,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-08-10,25856.65,1346.0,49.0,42.0,13074.0,0,3,2,222,32,23183.49,25797.89,20028.48285714286,21025.148666666664,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-11,51860.38,1916.0,67.0,57.0,28734.0,0,3,2,223,32,25856.65,42980.38,21297.054285714286,22019.813333333335,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-12,18882.01,1101.0,50.0,40.0,10677.0,0,3,2,224,32,51860.38,19994.19,21138.17142857143,21991.348333333335,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-13,0.0,0.0,0.0,0.0,0.0,1,3,2,225,32,18882.01,0.0,21138.17142857143,21014.58966666667,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-14,5413.07,531.0,25.0,21.0,3000.0,1,3,2,226,32,0.0,7291.1,20869.881428571425,20768.227,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-15,16875.22,905.0,48.0,46.0,9968.0,0,3,3,227,33,5413.07,20893.57,20295.83142857143,21330.73433333333,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-16,18669.97,1012.0,51.0,43.0,10679.0,0,3,3,228,33,16875.22,23183.49,19651.042857142857,21402.582333333336,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-17,36158.19,1630.0,54.0,45.0,17848.0,0,3,3,229,33,18669.97,25856.65,21122.691428571434,21719.843666666664,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-18,44611.08,1473.0,69.0,64.0,25840.0,0,3,3,230,33,36158.19,51860.38,20087.077142857142,21688.62766666667,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-19,16251.62,801.0,54.0,53.0,10409.0,0,3,3,231,33,44611.08,18882.01,19711.307142857146,21267.806,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-20,0.0,0.0,0.0,0.0,0.0,1,3,3,232,33,16251.62,0.0,19711.307142857146,20279.756333333335,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-21,13155.39,1033.0,39.0,36.0,7225.0,1,3,3,233,33,0.0,5413.07,20817.352857142858,20079.55533333333,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-22,24894.93,1259.0,65.0,57.0,14161.0,0,3,4,234,34,13155.39,16875.22,21963.02571428571,20909.386333333332,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-08-23,24485.18,1422.0,60.0,54.0,13926.0,0,3,4,235,34,24894.93,18669.97,22793.77,20950.098333333335,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-08-24,39296.69,1786.0,76.0,59.0,23003.0,0,3,4,236,34,24485.18,36158.19,23242.127142857145,21445.053666666667,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-25,21806.0,1241.0,73.0,68.0,13119.0,0,3,4,237,34,39296.69,44611.08,19984.25857142857,21495.958666666666,0,0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,21358.76,907.0,45.0,40.0,13826.0,0,3,4,238,34,21806.0,16251.62,20713.850000000002,21444.394333333334,0,0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-27,0.0,0.0,0.0,0.0,0.0,1,3,4,239,34,21358.76,0.0,20713.850000000002,20147.249666666667,0,0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-28,10612.48,1154.0,37.0,36.0,6656.0,1,3,4,240,34,0.0,13155.39,20350.57714285714,19903.041666666668,0,0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-29,0.0,0.0,0.0,0.0,0.0,0,3,5,241,35,10612.48,24894.93,16794.158571428572,19903.041666666668,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-08-30,28205.34,3192.0,40.0,23.0,9994.0,0,3,5,242,35,0.0,24485.18,17325.609999999997,20050.87,0,0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-31,18039.52,1142.0,44.0,38.0,10890.0,0,3,5,243,35,28205.34,39296.69,14288.871428571427,20012.882666666665,0,0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,32149.16,1387.0,75.0,68.0,21402.0,0,3,1,244,35,18039.52,21806.0,15766.465714285716,20290.742000000002,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-02,33100.92,2296.0,73.0,57.0,14956.0,0,3,1,245,35,32149.16,21358.76,17443.917142857143,20534.176333333333,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-03,0.0,0.0,0.0,0.0,0.0,1,3,1,246,35,33100.92,0.0,17443.917142857143,19101.497,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-04,16332.57,1302.0,50.0,45.0,10019.0,1,3,1,247,35,0.0,10612.48,18261.07285714286,18979.443000000003,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-05,33217.18,1546.0,67.0,57.0,20195.0,0,3,1,248,36,16332.57,0.0,23006.384285714284,20086.682333333338,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-06,27140.58,1108.0,62.0,52.0,13658.0,0,3,1,249,36,33217.18,28205.34,22854.27571428571,20748.33166666667,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-07,30538.3,2065.0,51.0,41.0,15639.0,0,3,1,250,36,27140.58,18039.52,24639.815714285713,21069.822666666667,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-09-08,24939.75,1727.0,75.0,62.0,15324.0,0,3,2,251,36,30538.3,32149.16,23609.9,21128.36466666667,0,0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-09,27813.15,1538.0,61.0,51.0,15311.0,0,3,2,252,36,24939.75,33100.92,22854.504285714287,21193.58133333333,0,0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011-09-10,0.0,0.0,0.0,0.0,0.0,1,3,2,253,36,27813.15,0.0,22854.504285714287,19464.902,0,0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-09-11,33244.590000000004,1963.0,75.0,68.0,19423.0,1,3,2,254,36,0.0,16332.57,25270.507142857143,19943.654666666665,0,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011-09-12,27963.95,1614.0,68.0,62.0,16389.0,0,3,2,255,37,33244.590000000004,33217.18,24520.045714285716,20875.786333333333,0,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,46129.67,2403.0,67.0,61.0,25977.0,0,3,2,256,37,27963.95,27140.58,27232.772857142852,22233.006333333335,0,0,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-14,22215.5,1322.0,68.0,58.0,13139.0,0,3,2,257,37,46129.67,30538.3,26043.801428571427,22411.01566666667,0,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
